Name;category;city;subname
3_MT180s Occitanie-Méditerranée 2019 - Aude CAIZERGUES_transcript.txt;end;OccitanieMéditerranée;OCM01
3_MT180s Occitanie-Méditerranée 2019 - Christina ORIESCHNIG_transcript.txt;end;OccitanieMéditerranée;OCM02
3_MT180s Occitanie-Méditerranée 2019 - Coline LERICHE_transcript.txt;end;OccitanieMéditerranée;OCM03
3_MT180s Occitanie-Méditerranée 2019 - Guillaume BELTHIER_transcript.txt;end;OccitanieMéditerranée;OCM04
3_MT180s Occitanie-Méditerranée 2019 - Lolita GRAZIOSI_transcript.txt;end;OccitanieMéditerranée;OCM05
3_MT180s Occitanie-Méditerranée 2019 - Lucie LE CALLONNEC_transcript.txt;end;OccitanieMéditerranée;OCM06
3_MT180s Occitanie-Méditerranée 2019 - Lucile Pellan - 3ème prix du jury_transcript.txt;end;OccitanieMéditerranée;OCM07
3_MT180s Occitanie-Méditerranée 2019 - Mamadou Alimou DIALLO_transcript.txt;end;OccitanieMéditerranée;OCM08
3_MT180s Occitanie-Méditerranée 2019 - Mathias FRONTINI_transcript.txt;end;OccitanieMéditerranée;OCM09
3_MT180s Occitanie-Méditerranée 2019 - Miriam BRANDT_transcript.txt;end;OccitanieMéditerranée;OCM10
3_MT180s Occitanie-Méditerranée 2019 - Olivier CANOVI_transcript.txt;end;OccitanieMéditerranée;OCM11
3_MT180s Occitanie-Méditerranée 2019 - Quentin CHANCE_transcript.txt;end;OccitanieMéditerranée;OCM12
3_MT180s Occitanie-Méditerranée 2019 - RAJKOWSKI ROIRAND_transcript.txt;end;OccitanieMéditerranée;OCM13
3_MT180s Occitanie-Méditerranée 2019 - Redwane EL BAHAR_transcript.txt;end;OccitanieMéditerranée;OCM14
3_MT180s Occitanie-Méditerranée 2019 - Simon CASSEGRAIN_transcript.txt;end;OccitanieMéditerranée;OCM15
3_MT180s Occitanie-Méditerranée 2019 - Thibaut L'HONORE_transcript.txt;end;OccitanieMéditerranée;OCM16
3_MT180s Occitanie-Méditerranée 2019 - Valentin Chaput- 2ème prix du jury_transcript.txt;end;OccitanieMéditerranée;OCM17
3_MT180s Occitanie-Méditerranée 2019 - Yannick COGNE_transcript.txt;end;OccitanieMéditerranée;OCM18
3_MT180s Occitanie-Méditerranée 2019 - Yassin Tachikart 1er prix du jury et prix du public - _transcript.txt;end;OccitanieMéditerranée;OCM19
3_MT180s Occitanie-Méditerranée 2019 - ZARATE VILET_transcript.txt;end;OccitanieMéditerranée;OCM20
4full_MT180s Occitanie-Méditerranée 2019 - Aude CAIZERGUES_transcript.txt;full;OccitanieMéditerranée;OCM01
4full_MT180s Occitanie-Méditerranée 2019 - Christina ORIESCHNIG_transcript.txt;full;OccitanieMéditerranée;OCM02
4full_MT180s Occitanie-Méditerranée 2019 - Coline LERICHE_transcript.txt;full;OccitanieMéditerranée;OCM03
4full_MT180s Occitanie-Méditerranée 2019 - Guillaume BELTHIER_transcript.txt;full;OccitanieMéditerranée;OCM04
4full_MT180s Occitanie-Méditerranée 2019 - Lolita GRAZIOSI_transcript.txt;full;OccitanieMéditerranée;OCM05
4full_MT180s Occitanie-Méditerranée 2019 - Lucie LE CALLONNEC_transcript.txt;full;OccitanieMéditerranée;OCM06
4full_MT180s Occitanie-Méditerranée 2019 - Lucile Pellan - 3ème prix du jury_transcript.txt;full;OccitanieMéditerranée;OCM07
4full_MT180s Occitanie-Méditerranée 2019 - Mamadou Alimou DIALLO_transcript.txt;full;OccitanieMéditerranée;OCM08
4full_MT180s Occitanie-Méditerranée 2019 - Mathias FRONTINI_transcript.txt;full;OccitanieMéditerranée;OCM09
4full_MT180s Occitanie-Méditerranée 2019 - Miriam BRANDT_transcript.txt;full;OccitanieMéditerranée;OCM10
4full_MT180s Occitanie-Méditerranée 2019 - Olivier CANOVI_transcript.txt;full;OccitanieMéditerranée;OCM11
4full_MT180s Occitanie-Méditerranée 2019 - Quentin CHANCE_transcript.txt;full;OccitanieMéditerranée;OCM12
4full_MT180s Occitanie-Méditerranée 2019 - RAJKOWSKI ROIRAND_transcript.txt;full;OccitanieMéditerranée;OCM13
4full_MT180s Occitanie-Méditerranée 2019 - Redwane EL BAHAR_transcript.txt;full;OccitanieMéditerranée;OCM14
4full_MT180s Occitanie-Méditerranée 2019 - Simon CASSEGRAIN_transcript.txt;full;OccitanieMéditerranée;OCM15
4full_MT180s Occitanie-Méditerranée 2019 - Thibaut L'HONORE_transcript.txt;full;OccitanieMéditerranée;OCM16
4full_MT180s Occitanie-Méditerranée 2019 - Valentin Chaput- 2ème prix du jury_transcript.txt;full;OccitanieMéditerranée;OCM17
4full_MT180s Occitanie-Méditerranée 2019 - Yannick COGNE_transcript.txt;full;OccitanieMéditerranée;OCM18
4full_MT180s Occitanie-Méditerranée 2019 - Yassin Tachikart 1er prix du jury et prix du public - _transcript.txt;full;OccitanieMéditerranée;OCM19
4full_MT180s Occitanie-Méditerranée 2019 - ZARATE VILET_transcript.txt;full;OccitanieMéditerranée;OCM20
MT180s Occitanie-Méditerranée 2019 - Aude CAIZERGUES_transcript.txt;original;OccitanieMéditerranée;OCM01
MT180s Occitanie-Méditerranée 2019 - Christina ORIESCHNIG_transcript.txt;original;OccitanieMéditerranée;OCM02
MT180s Occitanie-Méditerranée 2019 - Coline LERICHE_transcript.txt;original;OccitanieMéditerranée;OCM03
MT180s Occitanie-Méditerranée 2019 - Guillaume BELTHIER_transcript.txt;original;OccitanieMéditerranée;OCM04
MT180s Occitanie-Méditerranée 2019 - Lolita GRAZIOSI_transcript.txt;original;OccitanieMéditerranée;OCM05
MT180s Occitanie-Méditerranée 2019 - Lucie LE CALLONNEC_transcript.txt;original;OccitanieMéditerranée;OCM06
MT180s Occitanie-Méditerranée 2019 - Lucile Pellan - 3ème prix du jury_transcript.txt;original;OccitanieMéditerranée;OCM07
MT180s Occitanie-Méditerranée 2019 - Mamadou Alimou DIALLO_transcript.txt;original;OccitanieMéditerranée;OCM08
MT180s Occitanie-Méditerranée 2019 - Mathias FRONTINI_transcript.txt;original;OccitanieMéditerranée;OCM09
MT180s Occitanie-Méditerranée 2019 - Miriam BRANDT_transcript.txt;original;OccitanieMéditerranée;OCM10
MT180s Occitanie-Méditerranée 2019 - Olivier CANOVI_transcript.txt;original;OccitanieMéditerranée;OCM11
MT180s Occitanie-Méditerranée 2019 - Quentin CHANCE_transcript.txt;original;OccitanieMéditerranée;OCM12
MT180s Occitanie-Méditerranée 2019 - RAJKOWSKI ROIRAND_transcript.txt;original;OccitanieMéditerranée;OCM13
MT180s Occitanie-Méditerranée 2019 - Redwane EL BAHAR_transcript.txt;original;OccitanieMéditerranée;OCM14
MT180s Occitanie-Méditerranée 2019 - Simon CASSEGRAIN_transcript.txt;original;OccitanieMéditerranée;OCM15
MT180s Occitanie-Méditerranée 2019 - Thibaut L'HONORE_transcript.txt;original;OccitanieMéditerranée;OCM16
MT180s Occitanie-Méditerranée 2019 - Valentin Chaput- 2ème prix du jury_transcript.txt;original;OccitanieMéditerranée;OCM17
MT180s Occitanie-Méditerranée 2019 - Yannick COGNE_transcript.txt;original;OccitanieMéditerranée;OCM18
MT180s Occitanie-Méditerranée 2019 - Yassin Tachikart 1er prix du jury et prix du public - _transcript.txt;original;OccitanieMéditerranée;OCM19
MT180s Occitanie-Méditerranée 2019 - ZARATE VILET_transcript.txt;original;OccitanieMéditerranée;OCM20
1_MT180 - UCA -  MOUHAMADOU THIOUNE_transcript.txt;beginning;UniversitéCoted'Azur;UCA09
1_MT180 - UCA -  SANDRA DHIFALLAH_transcript.txt;beginning;UniversitéCoted'Azur;UCA12
1_MT180 - UCA -  VICTOR FANARCARA_transcript.txt;beginning;UniversitéCoted'Azur;UCA15
1_MT180 - UCA - ADRIEN BROQUET_transcript.txt;beginning;UniversitéCoted'Azur;UCA01
1_MT180 - UCA - ALICE BASSET_transcript.txt;beginning;UniversitéCoted'Azur;UCA02
1_MT180 - UCA - CLARISSE GOUDET_transcript.txt;beginning;UniversitéCoted'Azur;UCA03
1_MT180 - UCA - ELISABETH RIERA_transcript.txt;beginning;UniversitéCoted'Azur;UCA04
1_MT180 - UCA - EMILIE MAUREL_transcript.txt;beginning;UniversitéCoted'Azur;UCA05
1_MT180 - UCA - Jean-Philippe DUPUY_transcript.txt;beginning;UniversitéCoted'Azur;UCA06
1_MT180 - UCA - Melpomeni DIMOPOULOU - Premier Prix_transcript.txt;beginning;UniversitéCoted'Azur;UCA07
1_MT180 - UCA - MICKAEL COILLOT_transcript.txt;beginning;UniversitéCoted'Azur;UCA08
1_MT180 - UCA - REDHA AGGOUN_transcript.txt;beginning;UniversitéCoted'Azur;UCA10
1_MT180 - UCA - Samy DOUIDER - 2ème Prix du Jury_transcript.txt;beginning;UniversitéCoted'Azur;UCA11
1_MT180 - UCA - Sébastien LE GARF_transcript.txt;beginning;UniversitéCoted'Azur;UCA13
1_MT180 - UCA - Thibaut EHLINGER - Prix du Public_transcript.txt;beginning;UniversitéCoted'Azur;UCA14
2_MT180 - UCA -  MOUHAMADOU THIOUNE_transcript.txt;middle;UniversitéCoted'Azur;UCA09
2_MT180 - UCA -  SANDRA DHIFALLAH_transcript.txt;middle;UniversitéCoted'Azur;UCA12
2_MT180 - UCA -  VICTOR FANARCARA_transcript.txt;middle;UniversitéCoted'Azur;UCA15
2_MT180 - UCA - ADRIEN BROQUET_transcript.txt;middle;UniversitéCoted'Azur;UCA01
2_MT180 - UCA - ALICE BASSET_transcript.txt;middle;UniversitéCoted'Azur;UCA02
2_MT180 - UCA - CLARISSE GOUDET_transcript.txt;middle;UniversitéCoted'Azur;UCA03
2_MT180 - UCA - ELISABETH RIERA_transcript.txt;middle;UniversitéCoted'Azur;UCA04
2_MT180 - UCA - EMILIE MAUREL_transcript.txt;middle;UniversitéCoted'Azur;UCA05
2_MT180 - UCA - Jean-Philippe DUPUY_transcript.txt;middle;UniversitéCoted'Azur;UCA06
2_MT180 - UCA - Melpomeni DIMOPOULOU - Premier Prix_transcript.txt;middle;UniversitéCoted'Azur;UCA07
2_MT180 - UCA - MICKAEL COILLOT_transcript.txt;middle;UniversitéCoted'Azur;UCA08
2_MT180 - UCA - REDHA AGGOUN_transcript.txt;middle;UniversitéCoted'Azur;UCA10
2_MT180 - UCA - Samy DOUIDER - 2ème Prix du Jury_transcript.txt;middle;UniversitéCoted'Azur;UCA11
2_MT180 - UCA - Sébastien LE GARF_transcript.txt;middle;UniversitéCoted'Azur;UCA13
2_MT180 - UCA - Thibaut EHLINGER - Prix du Public_transcript.txt;middle;UniversitéCoted'Azur;UCA14
3_MT180 - UCA -  MOUHAMADOU THIOUNE_transcript.txt;end;UniversitéCoted'Azur;UCA09
3_MT180 - UCA -  SANDRA DHIFALLAH_transcript.txt;end;UniversitéCoted'Azur;UCA12
3_MT180 - UCA -  VICTOR FANARCARA_transcript.txt;end;UniversitéCoted'Azur;UCA15
3_MT180 - UCA - ADRIEN BROQUET_transcript.txt;end;UniversitéCoted'Azur;UCA01
3_MT180 - UCA - ALICE BASSET_transcript.txt;end;UniversitéCoted'Azur;UCA02
3_MT180 - UCA - CLARISSE GOUDET_transcript.txt;end;UniversitéCoted'Azur;UCA03
3_MT180 - UCA - ELISABETH RIERA_transcript.txt;end;UniversitéCoted'Azur;UCA04
3_MT180 - UCA - EMILIE MAUREL_transcript.txt;end;UniversitéCoted'Azur;UCA05
3_MT180 - UCA - Jean-Philippe DUPUY_transcript.txt;end;UniversitéCoted'Azur;UCA06
3_MT180 - UCA - Melpomeni DIMOPOULOU - Premier Prix_transcript.txt;end;UniversitéCoted'Azur;UCA07
3_MT180 - UCA - MICKAEL COILLOT_transcript.txt;end;UniversitéCoted'Azur;UCA08
3_MT180 - UCA - REDHA AGGOUN_transcript.txt;end;UniversitéCoted'Azur;UCA10
3_MT180 - UCA - Samy DOUIDER - 2ème Prix du Jury_transcript.txt;end;UniversitéCoted'Azur;UCA11
3_MT180 - UCA - Sébastien LE GARF_transcript.txt;end;UniversitéCoted'Azur;UCA13
3_MT180 - UCA - Thibaut EHLINGER - Prix du Public_transcript.txt;end;UniversitéCoted'Azur;UCA14
4full_UCA01_transcript.txt;full;UniversitéCoted'Azur;UCA01
4full_UCA02_transcript.txt;full;UniversitéCoted'Azur;UCA02
4full_UCA03_transcript.txt;full;UniversitéCoted'Azur;UCA03
4full_UCA04_transcript.txt;full;UniversitéCoted'Azur;UCA04
4full_UCA05_transcript.txt;full;UniversitéCoted'Azur;UCA05
4full_UCA06_transcript.txt;full;UniversitéCoted'Azur;UCA06
4full_UCA07_transcript.txt;full;UniversitéCoted'Azur;UCA07
4full_UCA08_transcript.txt;full;UniversitéCoted'Azur;UCA08
4full_UCA09_transcript.txt;full;UniversitéCoted'Azur;UCA09
4full_UCA10_transcript.txt;full;UniversitéCoted'Azur;UCA10
4full_UCA11_transcript.txt;full;UniversitéCoted'Azur;UCA11
4full_UCA12_transcript.txt;full;UniversitéCoted'Azur;UCA12
4full_UCA13_transcript.txt;full;UniversitéCoted'Azur;UCA13
4full_UCA14_transcript.txt;full;UniversitéCoted'Azur;UCA14
4full_UCA15_transcript.txt;full;UniversitéCoted'Azur;UCA15
UCA01_transcript.txt;original;UniversitéCoted'Azur;UCA01
UCA02_transcript.txt;original;UniversitéCoted'Azur;UCA02
UCA03_transcript.txt;original;UniversitéCoted'Azur;UCA03
UCA04_transcript.txt;original;UniversitéCoted'Azur;UCA04
UCA05_transcript.txt;original;UniversitéCoted'Azur;UCA05
UCA06_transcript.txt;original;UniversitéCoted'Azur;UCA06
UCA07_transcript.txt;original;UniversitéCoted'Azur;UCA07
UCA08_transcript.txt;original;UniversitéCoted'Azur;UCA08
UCA09_transcript.txt;original;UniversitéCoted'Azur;UCA09
UCA10_transcript.txt;original;UniversitéCoted'Azur;UCA10
UCA11_transcript.txt;original;UniversitéCoted'Azur;UCA11
UCA12_transcript.txt;original;UniversitéCoted'Azur;UCA12
UCA13_transcript.txt;original;UniversitéCoted'Azur;UCA13
UCA14_transcript.txt;original;UniversitéCoted'Azur;UCA14
UCA15_transcript.txt;original;UniversitéCoted'Azur;UCA15
1_9convert.com - Finale MT180 2019  Amira Saoudi 1er prix_1080p_transcript.txt;beginning;lyon;LYO01
1_9convert.com - Finale MT180 2019  Bertrand Coulombel_1080p_transcript.txt;beginning;lyon;LYO02
1_9convert.com - Finale MT180 2019  Dorian Ziegler_1080p_transcript.txt;beginning;lyon;LYO03
1_9convert.com - Finale MT180 2019  Éléonore Mathis_1080p_transcript.txt;beginning;lyon;LYO04
1_9convert.com - Finale MT180 2019  Jordan Vazquez_1080p_transcript.txt;beginning;lyon;LYO05
1_9convert.com - Finale MT180 2019  Julie Delclaux_1080p_transcript.txt;beginning;lyon;LYO06
1_9convert.com - Finale MT180 2019  Laura Chalançon_1080p_transcript.txt;beginning;lyon;LYO07
1_9convert.com - Finale MT180 2019  Leila Ben Mahfoud_1080p_transcript.txt;beginning;lyon;LYO08
1_9convert.com - Finale MT180 2019  Martin Killian_1080p_transcript.txt;beginning;lyon;LYO09
1_9convert.com - Finale MT180 2019  Nathalie Couturier_1080p_transcript.txt;beginning;lyon;LYO10
1_9convert.com - Finale MT180 2019  Noëlle Remoué 2e prix et prix du public_1080p_transcript.txt;beginning;lyon;LYO11
1_9convert.com - Finale MT180 2019  Stefano Valdemarin_1080p_transcript.txt;beginning;lyon;LYO12
1_9convert.com - Finale MT180 2019  Thomas Merlette_1080p_transcript.txt;beginning;lyon;LYO13
1_9convert.com - Finale MT180 2019  Virginie Blum_1080p_transcript.txt;beginning;lyon;LYO14
2_9convert.com - Finale MT180 2019  Amira Saoudi 1er prix_1080p_transcript.txt;middle;lyon;LYO01
2_9convert.com - Finale MT180 2019  Bertrand Coulombel_1080p_transcript.txt;middle;lyon;LYO02
2_9convert.com - Finale MT180 2019  Dorian Ziegler_1080p_transcript.txt;middle;lyon;LYO03
2_9convert.com - Finale MT180 2019  Éléonore Mathis_1080p_transcript.txt;middle;lyon;LYO04
2_9convert.com - Finale MT180 2019  Jordan Vazquez_1080p_transcript.txt;middle;lyon;LYO05
2_9convert.com - Finale MT180 2019  Julie Delclaux_1080p_transcript.txt;middle;lyon;LYO06
2_9convert.com - Finale MT180 2019  Laura Chalançon_1080p_transcript.txt;middle;lyon;LYO07
2_9convert.com - Finale MT180 2019  Leila Ben Mahfoud_1080p_transcript.txt;middle;lyon;LYO08
2_9convert.com - Finale MT180 2019  Martin Killian_1080p_transcript.txt;middle;lyon;LYO09
2_9convert.com - Finale MT180 2019  Nathalie Couturier_1080p_transcript.txt;middle;lyon;LYO10
2_9convert.com - Finale MT180 2019  Noëlle Remoué 2e prix et prix du public_1080p_transcript.txt;middle;lyon;LYO11
2_9convert.com - Finale MT180 2019  Stefano Valdemarin_1080p_transcript.txt;middle;lyon;LYO12
2_9convert.com - Finale MT180 2019  Thomas Merlette_1080p_transcript.txt;middle;lyon;LYO13
2_9convert.com - Finale MT180 2019  Virginie Blum_1080p_transcript.txt;middle;lyon;LYO14
3_9convert.com - Finale MT180 2019  Amira Saoudi 1er prix_1080p_transcript.txt;end;lyon;LYO01
3_9convert.com - Finale MT180 2019  Bertrand Coulombel_1080p_transcript.txt;end;lyon;LYO02
3_9convert.com - Finale MT180 2019  Dorian Ziegler_1080p_transcript.txt;end;lyon;LYO03
3_9convert.com - Finale MT180 2019  Éléonore Mathis_1080p_transcript.txt;end;lyon;LYO04
3_9convert.com - Finale MT180 2019  Jordan Vazquez_1080p_transcript.txt;end;lyon;LYO05
3_9convert.com - Finale MT180 2019  Julie Delclaux_1080p_transcript.txt;end;lyon;LYO06
3_9convert.com - Finale MT180 2019  Laura Chalançon_1080p_transcript.txt;end;lyon;LYO07
3_9convert.com - Finale MT180 2019  Leila Ben Mahfoud_1080p_transcript.txt;end;lyon;LYO08
3_9convert.com - Finale MT180 2019  Martin Killian_1080p_transcript.txt;end;lyon;LYO09
3_9convert.com - Finale MT180 2019  Nathalie Couturier_1080p_transcript.txt;end;lyon;LYO10
3_9convert.com - Finale MT180 2019  Noëlle Remoué 2e prix et prix du public_1080p_transcript.txt;end;lyon;LYO11
3_9convert.com - Finale MT180 2019  Stefano Valdemarin_1080p_transcript.txt;end;lyon;LYO12
3_9convert.com - Finale MT180 2019  Thomas Merlette_1080p_transcript.txt;end;lyon;LYO13
3_9convert.com - Finale MT180 2019  Virginie Blum_1080p_transcript.txt;end;lyon;LYO14
4full_9convert.com - Finale MT180 2019  Amira Saoudi 1er prix_1080p_transcript.txt;full;lyon;LYO01
4full_9convert.com - Finale MT180 2019  Bertrand Coulombel_1080p_transcript.txt;full;lyon;LYO02
4full_9convert.com - Finale MT180 2019  Dorian Ziegler_1080p_transcript.txt;full;lyon;LYO03
4full_9convert.com - Finale MT180 2019  Éléonore Mathis_1080p_transcript.txt;full;lyon;LYO04
4full_9convert.com - Finale MT180 2019  Jordan Vazquez_1080p_transcript.txt;full;lyon;LYO05
4full_9convert.com - Finale MT180 2019  Julie Delclaux_1080p_transcript.txt;full;lyon;LYO06
4full_9convert.com - Finale MT180 2019  Laura Chalançon_1080p_transcript.txt;full;lyon;LYO07
4full_9convert.com - Finale MT180 2019  Leila Ben Mahfoud_1080p_transcript.txt;full;lyon;LYO08
4full_9convert.com - Finale MT180 2019  Martin Killian_1080p_transcript.txt;full;lyon;LYO09
4full_9convert.com - Finale MT180 2019  Nathalie Couturier_1080p_transcript.txt;full;lyon;LYO10
4full_9convert.com - Finale MT180 2019  Noëlle Remoué 2e prix et prix du public_1080p_transcript.txt;full;lyon;LYO11
4full_9convert.com - Finale MT180 2019  Stefano Valdemarin_1080p_transcript.txt;full;lyon;LYO12
4full_9convert.com - Finale MT180 2019  Thomas Merlette_1080p_transcript.txt;full;lyon;LYO13
4full_9convert.com - Finale MT180 2019  Virginie Blum_1080p_transcript.txt;full;lyon;LYO14
9convert.com - Finale MT180 2019  Amira Saoudi 1er prix_1080p_transcript.txt;original;lyon;LYO01
9convert.com - Finale MT180 2019  Bertrand Coulombel_1080p_transcript.txt;original;lyon;LYO02
9convert.com - Finale MT180 2019  Dorian Ziegler_1080p_transcript.txt;original;lyon;LYO03
9convert.com - Finale MT180 2019  Éléonore Mathis_1080p_transcript.txt;original;lyon;LYO04
9convert.com - Finale MT180 2019  Jordan Vazquez_1080p_transcript.txt;original;lyon;LYO05
9convert.com - Finale MT180 2019  Julie Delclaux_1080p_transcript.txt;original;lyon;LYO06
9convert.com - Finale MT180 2019  Laura Chalançon_1080p_transcript.txt;original;lyon;LYO07
9convert.com - Finale MT180 2019  Leila Ben Mahfoud_1080p_transcript.txt;original;lyon;LYO08
9convert.com - Finale MT180 2019  Martin Killian_1080p_transcript.txt;original;lyon;LYO09
9convert.com - Finale MT180 2019  Nathalie Couturier_1080p_transcript.txt;original;lyon;LYO10
9convert.com - Finale MT180 2019  Noëlle Remoué 2e prix et prix du public_1080p_transcript.txt;original;lyon;LYO11
9convert.com - Finale MT180 2019  Stefano Valdemarin_1080p_transcript.txt;original;lyon;LYO12
9convert.com - Finale MT180 2019  Thomas Merlette_1080p_transcript.txt;original;lyon;LYO13
9convert.com - Finale MT180 2019  Virginie Blum_1080p_transcript.txt;original;lyon;LYO14
1_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Abdo KHOURY_transcript.txt;beginning;BourgogneFrancheComté;BFC01
1_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Alexandre FLAGE_transcript.txt;beginning;BourgogneFrancheComté;BFC02
1_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Alienor Perrodin_transcript.txt;beginning;BourgogneFrancheComté;BFC03
1_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Camille Jeannot_transcript.txt;beginning;BourgogneFrancheComté;BFC04
1_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Chahi Abderrazak_transcript.txt;beginning;BourgogneFrancheComté;BFC05
1_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Delphine Vennat_transcript.txt;beginning;BourgogneFrancheComté;BFC06
1_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Franck Chaput_transcript.txt;beginning;BourgogneFrancheComté;BFC07
1_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Nabil Omri_transcript.txt;beginning;BourgogneFrancheComté;BFC08
1_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Thibault Guegan_transcript.txt;beginning;BourgogneFrancheComté;BFC09
1_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Winckel Nastasya_transcript.txt;beginning;BourgogneFrancheComté;BFC10
2_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Abdo KHOURY_transcript.txt;middle;BourgogneFrancheComté;BFC01
2_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Alexandre FLAGE_transcript.txt;middle;BourgogneFrancheComté;BFC02
2_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Alienor Perrodin_transcript.txt;middle;BourgogneFrancheComté;BFC03
2_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Camille Jeannot_transcript.txt;middle;BourgogneFrancheComté;BFC04
2_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Chahi Abderrazak_transcript.txt;middle;BourgogneFrancheComté;BFC05
2_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Delphine Vennat_transcript.txt;middle;BourgogneFrancheComté;BFC06
2_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Franck Chaput_transcript.txt;middle;BourgogneFrancheComté;BFC07
2_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Nabil Omri_transcript.txt;middle;BourgogneFrancheComté;BFC08
2_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Thibault Guegan_transcript.txt;middle;BourgogneFrancheComté;BFC09
2_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Winckel Nastasya_transcript.txt;middle;BourgogneFrancheComté;BFC10
3_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Abdo KHOURY_transcript.txt;end;BourgogneFrancheComté;BFC01
3_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Alexandre FLAGE_transcript.txt;end;BourgogneFrancheComté;BFC02
3_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Alienor Perrodin_transcript.txt;end;BourgogneFrancheComté;BFC03
3_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Camille Jeannot_transcript.txt;end;BourgogneFrancheComté;BFC04
3_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Chahi Abderrazak_transcript.txt;end;BourgogneFrancheComté;BFC05
3_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Delphine Vennat_transcript.txt;end;BourgogneFrancheComté;BFC06
3_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Franck Chaput_transcript.txt;end;BourgogneFrancheComté;BFC07
3_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Nabil Omri_transcript.txt;end;BourgogneFrancheComté;BFC08
3_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Thibault Guegan_transcript.txt;end;BourgogneFrancheComté;BFC09
3_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Winckel Nastasya_transcript.txt;end;BourgogneFrancheComté;BFC10
4full_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Abdo KHOURY_transcript.txt;full;BourgogneFrancheComté;BFC01
4full_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Alexandre FLAGE_transcript.txt;full;BourgogneFrancheComté;BFC02
4full_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Alienor Perrodin_transcript.txt;full;BourgogneFrancheComté;BFC03
4full_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Camille Jeannot_transcript.txt;full;BourgogneFrancheComté;BFC04
4full_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Chahi Abderrazak_transcript.txt;full;BourgogneFrancheComté;BFC05
4full_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Delphine Vennat_transcript.txt;full;BourgogneFrancheComté;BFC06
4full_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Franck Chaput_transcript.txt;full;BourgogneFrancheComté;BFC07
4full_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Nabil Omri_transcript.txt;full;BourgogneFrancheComté;BFC08
4full_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Thibault Guegan_transcript.txt;full;BourgogneFrancheComté;BFC09
4full_UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Winckel Nastasya_transcript.txt;full;BourgogneFrancheComté;BFC10
UBFC-Ma thèse en 180 secondes. (MT180) Bourgogne-Franche-Comté 2019. Abdo KHOURY_transcript.txt;original;BourgogneFrancheComté;BFC01
